split,seed,train_size,descriptor,normalized_gain,descriptor_category,short_chemical_interpretation
random,55,10000,NumHAcceptors,0.0015520691436509298,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,NumHDonors,0.0005276938780517524,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,NumHeteroatoms,0.01429168450815239,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,NumHeterocycles,0.002174797080371829,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,NumRotatableBonds,0.001925541310399768,other RDKit descriptor,captures an RDKit-defined structural property.
random,55,10000,NumSaturatedCarbocycles,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
random,55,10000,NumSaturatedHeterocycles,0.001088147685590758,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,NumSaturatedRings,0.0010178338503878128,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,55,10000,NumSpiroAtoms,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
random,55,10000,NumUnspecifiedAtomStereoCenters,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
random,55,10000,Phi,0.0006775680639742035,other RDKit descriptor,captures an RDKit-defined structural property.
random,55,10000,RingCount,0.009388514982319228,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,55,10000,MolLogP,0.007904342779101464,lipophilicity,may encode lipophilicity-weighted structural information.
random,55,10000,MolMR,0.024740003626305358,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,55,10000,fr_Al_COO,0.0007719488567630753,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_Al_OH,0.0004103861301844172,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_Al_OH_noTert,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_ArN,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_Ar_COO,0.0003589956184538617,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_Ar_N,0.005022072231481572,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_Ar_NH,0.002539881363614535,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_Ar_OH,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_COO,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_COO2,0.08893435752966582,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_C_O,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_C_O_noCOO,0.006514196513638473,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_C_S,0.0002266431479144365,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_HOCCN,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_Imine,0.0010605956143795237,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_NH0,0.0018646745691668833,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_NH1,0.0013296174334086778,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_NH2,0.002555638615414428,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_N_O,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_Ndealkylation1,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_Ndealkylation2,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_Nhpyrrole,0.0015208138045479083,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_SH,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_aldehyde,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_alkyl_carbamate,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_alkyl_halide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_allylic_oxid,0.004249225307371419,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_amide,0.050268298717640374,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_amidine,0.00012527756010881477,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_aniline,0.1019864389730943,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_aryl_methyl,0.0007886581632638934,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_azide,0.00026270383397794983,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_azo,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_barbitur,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_benzene,0.001579286707453846,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_benzodiazepine,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_bicyclic,0.0011519150029269574,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_diazo,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_dihydropyridine,0.005680385330881485,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_epoxide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_ester,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_ether,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_furan,0.0006025131059732485,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_guanido,0.0013810103704754329,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_halogen,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_hdrzine,0.001271794016638288,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_hdrzone,0.003862011374702486,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_imidazole,0.0005316032680226388,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_imide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_isocyan,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_isothiocyan,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_ketone,0.009926307141361716,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_ketone_Topliss,0.0006247458794347699,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_lactam,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_lactone,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_methoxy,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_morpholine,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_nitrile,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_nitro,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_nitro_arom,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_nitro_arom_nonortho,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_nitroso,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_oxazole,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_oxime,0.001377231003723147,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_para_hydroxylation,0.0007909216633935127,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_phenol,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_phenol_noOrthoHbond,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_phos_acid,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_phos_ester,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_piperdine,0.0004057244450214149,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_piperzine,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_priamide,0.00044947407679533696,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_prisulfonamd,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_pyridine,0.0023331371385332737,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_quatN,0.01284635749744047,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_sulfide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_sulfonamd,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_sulfone,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_term_acetylene,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_tetrazole,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_thiazole,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_thiocyan,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_thiophene,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_unbrch_alkane,0.000260648865514693,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,55,10000,fr_urea,0.00044711680749862125,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,MaxAbsEStateIndex,0.001666680933139211,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,MaxEStateIndex,0.0009978324913126945,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,MinAbsEStateIndex,0.0007662608907334574,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,MinEStateIndex,0.004002067296701906,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,qed,0.0009687271327845959,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,SPS,0.0019232206584284975,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,MolWt,0.0001798829511110812,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,HeavyAtomMolWt,0.00014506189523233261,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,ExactMolWt,0.0006835847958439202,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,NumValenceElectrons,0.00030811453668749394,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,NumRadicalElectrons,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,MaxPartialCharge,0.014068965704346443,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,MinPartialCharge,0.0017868243052245054,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,MaxAbsPartialCharge,0.003061424800625926,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,MinAbsPartialCharge,0.0026831241074511502,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,FpDensityMorgan1,0.00029280583360012245,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,FpDensityMorgan2,0.0013670077107246856,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,FpDensityMorgan3,0.0005173654339115046,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,BCUT2D_MWHI,0.0038147311865938814,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,BCUT2D_MWLOW,0.0005269036655084265,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,BCUT2D_CHGHI,0.0004127515718715042,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,BCUT2D_CHGLO,0.00043251704988057487,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,BCUT2D_LOGPHI,0.0015158644841593973,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,BCUT2D_LOGPLOW,0.0008279190543543427,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,BCUT2D_MRHI,0.0009495097548055111,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,BCUT2D_MRLOW,0.009894598798942998,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,BalabanJ,0.0005933850431842052,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,BertzCT,0.037422687211356796,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi0,0.0,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi0n,0.004953376059920717,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi0v,0.001152283151363085,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi1,0.0003239427595939058,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi1n,0.003026267610017191,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi1v,0.0005905355189091242,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi2n,0.0021350450436431094,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi2v,0.0039946668979881994,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi3n,0.00043165671932213207,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi3v,0.0008782502403573533,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi4n,0.004377522107095659,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Chi4v,0.005061706314931301,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,HallKierAlpha,0.005114863741717077,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,Kappa1,0.001352900783437912,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Kappa2,0.0003522779973027428,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,Kappa3,0.0004161226022351122,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,11,10000,LabuteASA,0.0014773916580360688,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,PEOE_VSA1,0.0031548469996568232,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA10,0.003941809618591503,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA11,0.0028342141098785852,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA12,0.0017227158023211853,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA13,0.0006403144668207185,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA14,0.00030348261141898667,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA2,0.0023432923782090356,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA3,0.0033363262631388086,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA4,0.001784199119053101,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA5,0.00082444534489311,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA6,0.0011564517792738522,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA7,0.0073728204653682235,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA8,0.005164458242437184,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,PEOE_VSA9,0.004321654967336994,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,SMR_VSA1,0.013688482101005938,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,SMR_VSA10,0.0037525869938644656,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,SMR_VSA2,0.0002746252607059462,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,SMR_VSA3,0.01758187662155913,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,SMR_VSA4,0.0011659927144042417,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,SMR_VSA5,0.0007654381889469544,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,SMR_VSA6,0.02094892826668894,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,SMR_VSA7,0.007629352907669393,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,SMR_VSA8,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,SMR_VSA9,0.0014144714960272363,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,SlogP_VSA1,0.007806028488746436,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,SlogP_VSA10,0.02748376193976527,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,SlogP_VSA11,0.001666442360104214,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,SlogP_VSA12,0.001372047538501919,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,SlogP_VSA2,0.0019612623537249374,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,SlogP_VSA3,0.0009428915048762907,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,SlogP_VSA4,0.0007525877978070401,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,SlogP_VSA5,0.00040791434358189996,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,SlogP_VSA6,0.015738810985474354,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,SlogP_VSA7,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,SlogP_VSA8,0.01817130253308925,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,SlogP_VSA9,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,TPSA,0.0024385717392098674,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,EState_VSA1,0.057931754776067206,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,EState_VSA10,0.00012665137026447265,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,EState_VSA11,0.0,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,EState_VSA2,0.00043340918833787887,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,EState_VSA3,0.00040625906383561357,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,EState_VSA4,0.000754530976280573,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,EState_VSA5,0.0005284989157768968,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,EState_VSA6,0.000565754489749878,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,EState_VSA7,0.0032347870635027758,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,EState_VSA8,0.039837111651721935,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,EState_VSA9,0.0007213691037193935,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,VSA_EState1,0.004495157372560951,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,VSA_EState10,0.003600508491322552,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,VSA_EState2,0.0060363246126647315,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,VSA_EState3,0.0011131345522211067,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,VSA_EState4,0.009612113318137206,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,VSA_EState5,0.0017143017440795045,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,VSA_EState6,0.018643868707040274,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,VSA_EState7,0.0015431350814234378,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,VSA_EState8,0.0008173321276426692,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,VSA_EState9,0.0007029257639243909,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,11,10000,FractionCSP3,0.0010777488302731127,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,HeavyAtomCount,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,NHOHCount,0.0007360412901975508,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,NOCount,0.00030476885884691575,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,NumAliphaticCarbocycles,0.000337664129903677,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,NumAliphaticHeterocycles,0.0021019688013664615,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,NumAliphaticRings,0.0005782765946829858,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,11,10000,NumAmideBonds,0.023952349584375098,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,NumAromaticCarbocycles,0.0020751665223080304,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,11,10000,NumAromaticHeterocycles,0.001407296318203645,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,11,10000,NumAromaticRings,0.0006601718649676951,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,11,10000,NumAtomStereoCenters,0.0003066536078930523,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,NumBridgeheadAtoms,0.00025853989866225335,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,NumHAcceptors,0.000922454060865086,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,NumHDonors,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,NumHeteroatoms,0.007764631101500756,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,NumHeterocycles,0.0013486379180748383,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,NumRotatableBonds,0.0014560850556020364,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,NumSaturatedCarbocycles,0.0008316077774874955,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,NumSaturatedHeterocycles,0.0013438080831216562,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,NumSaturatedRings,0.0006905637743815609,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,11,10000,NumSpiroAtoms,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,NumUnspecifiedAtomStereoCenters,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,Phi,0.0003479480677574214,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,11,10000,RingCount,0.0046034346603852265,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,11,10000,MolLogP,0.004662547364484932,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,11,10000,MolMR,0.016086823055248566,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,11,10000,fr_Al_COO,0.052093273639094405,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_Al_OH,0.0007355589025830785,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_Al_OH_noTert,0.00029368260605598185,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_ArN,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_Ar_COO,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_Ar_N,0.024491144162513127,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_Ar_NH,0.00203562342797636,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_Ar_OH,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_COO,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_COO2,0.15676102074260248,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_C_O,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_C_O_noCOO,0.007233304455238978,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_C_S,0.0024968506515184365,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_HOCCN,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_Imine,0.00026487554658285805,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_NH0,0.0020041139109313894,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_NH1,0.004363424890459708,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_NH2,0.002132446561761469,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_N_O,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_Ndealkylation1,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_Ndealkylation2,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_Nhpyrrole,0.0019483326221538656,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_SH,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_aldehyde,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_alkyl_carbamate,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_alkyl_halide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_allylic_oxid,0.004037153202305734,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_amide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
