split,descriptor,descriptor_category,short_chemical_interpretation,mean_normalized_gain,std_normalized_gain,n_seeds,n_records,rank_within_split,combined_rank
combined,NumAmideBonds,other RDKit descriptor,captures an RDKit-defined structural property.,0.024104811472747473,0.007404138274953937,,10,,6
combined,SMR_VSA3,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.023807676375240974,0.009862206516270573,,10,,7
combined,MolMR,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.02143891803000865,0.0052782017859173865,,10,,8
combined,BertzCT,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.01987539243208459,0.007073792283027355,,10,,9
combined,SMR_VSA6,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.019659234647159025,0.0055536964407771556,,10,,10
combined,fr_amide,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.018617195359870064,0.01943303093716552,,10,,11
combined,SlogP_VSA8,lipophilicity,may encode lipophilicity-weighted structural information.,0.018301671546161184,0.008947487791738524,,10,,12
combined,fr_quatN,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.016805031335819176,0.007707829672113213,,10,,13
combined,EState_VSA1,polarity / charge-related,may encode charge or electrotopological-state information.,0.016336040961922503,0.01914931730251647,,10,,14
combined,SlogP_VSA6,lipophilicity,may encode lipophilicity-weighted structural information.,0.01569039327100917,0.0038326304286991552,,10,,15
combined,SMR_VSA1,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.015488336588574838,0.006458772391458752,,10,,16
combined,NumHeteroatoms,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.014296465047318508,0.008277194572507982,,10,,17
combined,VSA_EState6,polarity / charge-related,may encode charge or electrotopological-state information.,0.013357322643408834,0.008775539861570366,,10,,18
combined,NumSaturatedCarbocycles,other RDKit descriptor,captures an RDKit-defined structural property.,0.012495672206992641,0.025075835630216422,,10,,19
combined,fr_C_O_noCOO,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.01129781060366041,0.004790321797677026,,10,,20
combined,MaxPartialCharge,other RDKit descriptor,captures an RDKit-defined structural property.,0.010771857592591519,0.003740429804836815,,10,,21
combined,NumAromaticRings,aromaticity / ring system,captures ring-system or aromaticity-related structure.,0.010621564573400515,0.011250771867277442,,10,,22
combined,SMR_VSA7,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.01044599038131903,0.005414220948842912,,10,,23
combined,SlogP_VSA1,lipophilicity,may encode lipophilicity-weighted structural information.,0.010287444700147183,0.0027092048229455695,,10,,24
combined,VSA_EState4,polarity / charge-related,may encode charge or electrotopological-state information.,0.010199486169696934,0.003907550108933938,,10,,25
combined,RingCount,aromaticity / ring system,captures ring-system or aromaticity-related structure.,0.008904013501012675,0.006894282698724646,,10,,26
combined,PEOE_VSA7,polarity / charge-related,may encode charge or electrotopological-state information.,0.008365541632224005,0.003025572017232732,,10,,27
combined,BCUT2D_MRLOW,other RDKit descriptor,captures an RDKit-defined structural property.,0.007360052696903666,0.002463304316070469,,10,,28
combined,VSA_EState2,polarity / charge-related,may encode charge or electrotopological-state information.,0.007004325852917831,0.0019159173520173411,,10,,29
combined,fr_Ar_N,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.006554044834681016,0.006956874592831643,,10,,30
combined,fr_NH2,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.006483739985830986,0.01789202539952806,,10,,31
combined,PEOE_VSA8,polarity / charge-related,may encode charge or electrotopological-state information.,0.006139617542981218,0.001023809847682448,,10,,32
combined,fr_C_O,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.005871499524513303,0.006612733818446654,,10,,33
combined,MolLogP,lipophilicity,may encode lipophilicity-weighted structural information.,0.005789660504637051,0.0009076024017260088,,10,,34
combined,Chi4v,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.005555625858293127,0.0030953753379077426,,10,,35
combined,fr_dihydropyridine,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.00550447789928348,0.003926237973911168,,10,,36
combined,HallKierAlpha,other RDKit descriptor,captures an RDKit-defined structural property.,0.005496406962801134,0.001664145950549647,,10,,37
combined,VSA_EState10,polarity / charge-related,may encode charge or electrotopological-state information.,0.005119441570239982,0.0019627992884604047,,10,,38
combined,EState_VSA7,polarity / charge-related,may encode charge or electrotopological-state information.,0.004543691625046323,0.002026378412241516,,10,,39
combined,Chi0n,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.004454458919492274,0.0032394816953836727,,10,,40
combined,Chi4n,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.004352854933328787,0.003038924283825488,,10,,41
combined,VSA_EState1,polarity / charge-related,may encode charge or electrotopological-state information.,0.004308890405553124,0.0007080046433064874,,10,,42
combined,NumHeterocycles,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.004303780733370502,0.0033148077560607387,,10,,43
combined,PEOE_VSA1,polarity / charge-related,may encode charge or electrotopological-state information.,0.00417217078927743,0.0013402916843924275,,10,,44
combined,BCUT2D_MWHI,other RDKit descriptor,captures an RDKit-defined structural property.,0.004114864037612985,0.000847814530483806,,10,,45
combined,fr_allylic_oxid,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.004059790432398975,0.0005654205358882233,,10,,46
combined,PEOE_VSA10,polarity / charge-related,may encode charge or electrotopological-state information.,0.004043281687046372,0.0018387775366908317,,10,,47
combined,fr_hdrzone,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0036557830349849864,0.0006976590193117027,,10,,48
combined,SlogP_VSA11,lipophilicity,may encode lipophilicity-weighted structural information.,0.0035932309914468987,0.0016455203212230607,,10,,49
combined,Chi0v,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.0034312203894948253,0.003307695507841955,,10,,50
combined,fr_ArN,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.003407525051412094,0.01023507056250627,,10,,51
combined,Chi2n,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.003330411304919412,0.0027707123958342636,,10,,52
combined,PEOE_VSA9,polarity / charge-related,may encode charge or electrotopological-state information.,0.0032851816652649545,0.0019750823506834163,,10,,53
combined,MinEStateIndex,other RDKit descriptor,captures an RDKit-defined structural property.,0.0029975004109381383,0.0016907670240344736,,10,,54
combined,PEOE_VSA11,polarity / charge-related,may encode charge or electrotopological-state information.,0.0029616126894527737,0.0023712212219168865,,10,,55
combined,SMR_VSA10,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.0029394843010873556,0.0005867874917720098,,10,,56
combined,NumHAcceptors,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0029299434133664187,0.0015162117733405053,,10,,57
combined,PEOE_VSA3,polarity / charge-related,may encode charge or electrotopological-state information.,0.0029151251040647284,0.0008896906870982834,,10,,58
combined,fr_C_S,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0029142368413367413,0.001684670833000977,,10,,59
combined,fr_NH0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0027695894592616203,0.0006908386755556454,,10,,60
combined,MaxAbsPartialCharge,other RDKit descriptor,captures an RDKit-defined structural property.,0.002684362406892737,0.0009650809200826527,,10,,61
combined,Chi2v,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.002546999624340821,0.00217339774175162,,10,,62
combined,NumAliphaticHeterocycles,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0025345917595870114,0.0005638588546263681,,10,,63
combined,PEOE_VSA2,polarity / charge-related,may encode charge or electrotopological-state information.,0.0024206168978411803,0.0005902014447117028,,10,,64
combined,MinAbsPartialCharge,other RDKit descriptor,captures an RDKit-defined structural property.,0.002418284909423277,0.002988824972767978,,10,,65
combined,SlogP_VSA2,lipophilicity,may encode lipophilicity-weighted structural information.,0.0023446164268623422,0.0008184905416531342,,10,,66
combined,fr_Ar_NH,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0022876536500312785,0.0007873089652488716,,10,,67
combined,fr_pyridine,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0022560257404950265,0.0005130375575161106,,10,,68
combined,LabuteASA,other RDKit descriptor,captures an RDKit-defined structural property.,0.002133205657966243,0.002947289598321025,,10,,69
combined,fr_NH1,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.002124003953595871,0.001172082345821534,,10,,70
combined,NumAromaticCarbocycles,aromaticity / ring system,captures ring-system or aromaticity-related structure.,0.0020483456443832603,0.0011180844979978538,,10,,71
combined,BCUT2D_LOGPHI,lipophilicity,may encode lipophilicity-weighted structural information.,0.0020124449832001276,0.0009513567883764783,,10,,72
combined,Chi1,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.001989339539978108,0.0033216331398795242,,10,,73
combined,NOCount,other RDKit descriptor,captures an RDKit-defined structural property.,0.0019760181408975375,0.001363247322614449,,10,,74
combined,TPSA,other RDKit descriptor,captures an RDKit-defined structural property.,0.001963434939602926,0.0005103402174815453,,10,,75
combined,PEOE_VSA4,polarity / charge-related,may encode charge or electrotopological-state information.,0.0019454978052861377,0.0012522892716197585,,10,,76
combined,NumSaturatedRings,aromaticity / ring system,captures ring-system or aromaticity-related structure.,0.0018997955720737897,0.001804379247316637,,10,,77
combined,fr_guanido,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0018512157211334084,0.0008924217987760762,,10,,78
combined,MinPartialCharge,other RDKit descriptor,captures an RDKit-defined structural property.,0.0018082027613285853,0.0004022793962151501,,10,,79
combined,EState_VSA4,polarity / charge-related,may encode charge or electrotopological-state information.,0.001751375699610465,0.00153452670934958,,10,,80
combined,fr_Nhpyrrole,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0017351651250123224,0.001083032456287874,,10,,81
combined,Chi1v,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.0017111475412489214,0.0008983425913946515,,10,,82
combined,SPS,other RDKit descriptor,captures an RDKit-defined structural property.,0.0016861080254397115,0.0006414920275592663,,10,,83
combined,fr_ketone,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0016380639884286765,0.0032201176149761475,,10,,84
combined,EState_VSA9,polarity / charge-related,may encode charge or electrotopological-state information.,0.0015828730278056348,0.0006865616165211553,,10,,85
combined,MaxEStateIndex,other RDKit descriptor,captures an RDKit-defined structural property.,0.0015772016681141698,0.0014792943080273848,,10,,86
combined,PEOE_VSA12,polarity / charge-related,may encode charge or electrotopological-state information.,0.0015668391479380483,0.0004961768371167589,,10,,87
combined,NumAromaticHeterocycles,aromaticity / ring system,captures ring-system or aromaticity-related structure.,0.0015165071808141103,0.0014719564799621839,,10,,88
combined,NumRotatableBonds,other RDKit descriptor,captures an RDKit-defined structural property.,0.0014962503201510038,0.0010361909810204923,,10,,89
combined,PEOE_VSA14,polarity / charge-related,may encode charge or electrotopological-state information.,0.0014922350609909581,0.001972228074510506,,10,,90
combined,Chi1n,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.001482484362182916,0.001231707258299321,,10,,91
combined,VSA_EState5,polarity / charge-related,may encode charge or electrotopological-state information.,0.0013889479149653571,0.0003591041956051107,,10,,92
combined,fr_benzene,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0013352031081731613,0.0010091290349351456,,10,,93
combined,SlogP_VSA12,lipophilicity,may encode lipophilicity-weighted structural information.,0.0013004269029238855,0.0011338223617787077,,10,,94
combined,MaxAbsEStateIndex,other RDKit descriptor,captures an RDKit-defined structural property.,0.001267037389069478,0.0004079731305516471,,10,,95
combined,FractionCSP3,other RDKit descriptor,captures an RDKit-defined structural property.,0.0012087294275338744,0.0007545464619961351,,10,,96
combined,BalabanJ,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.0011993508036893309,0.0009648483990902239,,10,,97
combined,HeavyAtomMolWt,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.0011804283744970565,0.0017138047544998794,,10,,98
combined,fr_Ar_OH,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.001161922372425748,0.002007693360229411,,10,,99
combined,fr_ketone_Topliss,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0011521175470343074,0.0011308472842418197,,10,,100
combined,fr_oxime,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.001145501761706295,0.00025730339879735274,,10,,101
combined,EState_VSA5,polarity / charge-related,may encode charge or electrotopological-state information.,0.0011191991469602935,0.000528128375896328,,10,,102
combined,fr_hdrzine,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0010985844637481537,0.0003806090554027065,,10,,103
combined,SMR_VSA9,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.0010959182426653151,0.0003447735098284537,,10,,104
combined,Chi3n,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.0010929127540643343,0.0009712135691082432,,10,,105
combined,SMR_VSA4,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.0010802825536776705,0.0005760680103029928,,10,,106
combined,BCUT2D_MRHI,other RDKit descriptor,captures an RDKit-defined structural property.,0.001077080677490827,0.00020973699991820333,,10,,107
combined,VSA_EState8,polarity / charge-related,may encode charge or electrotopological-state information.,0.0010750528730370554,0.000497197665299745,,10,,108
combined,BCUT2D_LOGPLOW,lipophilicity,may encode lipophilicity-weighted structural information.,0.0010708195110989344,0.0005323745180381832,,10,,109
combined,Phi,other RDKit descriptor,captures an RDKit-defined structural property.,0.0010510083390029641,0.000975427104703395,,10,,110
combined,VSA_EState3,polarity / charge-related,may encode charge or electrotopological-state information.,0.0010504532287953783,0.0003622177390645228,,10,,111
combined,qed,other RDKit descriptor,captures an RDKit-defined structural property.,0.0010498674408486435,0.0006671882701624044,,10,,112
combined,NHOHCount,other RDKit descriptor,captures an RDKit-defined structural property.,0.0010496242300635315,0.0010553215048898941,,10,,113
combined,fr_aryl_methyl,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0010353359978684852,0.0003426944523377419,,10,,114
combined,fr_bicyclic,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0010274279957741893,0.0004879064556575214,,10,,115
combined,fr_Al_OH,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0009905290828095565,0.00043675991167112336,,10,,116
combined,MinAbsEStateIndex,other RDKit descriptor,captures an RDKit-defined structural property.,0.0009626699952341546,0.00035497172913412524,,10,,117
combined,VSA_EState9,polarity / charge-related,may encode charge or electrotopological-state information.,0.0009216589286272205,0.0003935616451225203,,10,,118
combined,VSA_EState7,polarity / charge-related,may encode charge or electrotopological-state information.,0.0009214984684004868,0.0003680480157281765,,10,,119
combined,Chi3v,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.0009200238491535205,0.0005722109391206957,,10,,120
combined,SMR_VSA5,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.0009012383200630704,0.00015457570805003828,,10,,121
combined,Kappa1,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.0008938495464716992,0.00036448183252237536,,10,,122
combined,SlogP_VSA3,lipophilicity,may encode lipophilicity-weighted structural information.,0.0008554746967905696,0.0002852208133555797,,10,,123
combined,fr_Ar_COO,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0007948338957990025,0.0006622426673464421,,10,,124
combined,fr_para_hydroxylation,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0007823413511009837,0.0001880009204342238,,10,,125
combined,NumSaturatedHeterocycles,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0007535933458651386,0.0002730279610237183,,10,,126
combined,Chi0,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.0007513643577480334,0.0013497953779509325,,10,,127
combined,FpDensityMorgan2,other RDKit descriptor,captures an RDKit-defined structural property.,0.000744765267164942,0.0003245929128789707,,10,,128
combined,BCUT2D_CHGLO,polarity / charge-related,may encode charge or electrotopological-state information.,0.0007272691012344912,0.00021170135669559446,,10,,129
combined,Kappa2,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.0007269519089728568,0.00036155528768030634,,10,,130
combined,PEOE_VSA5,polarity / charge-related,may encode charge or electrotopological-state information.,0.000721725896120918,0.00035315820202296477,,10,,131
combined,Kappa3,topology / connectivity,"captures graph connectivity, branching, or shape information.",0.0007038181174355339,0.0004890374644049639,,10,,132
combined,FpDensityMorgan3,other RDKit descriptor,captures an RDKit-defined structural property.,0.0006950682303619338,0.00021941640707304446,,10,,133
combined,EState_VSA3,polarity / charge-related,may encode charge or electrotopological-state information.,0.0006759335233722508,0.0001893896757402018,,10,,134
combined,NumAliphaticRings,aromaticity / ring system,captures ring-system or aromaticity-related structure.,0.0006725179567984811,0.0003221971396344437,,10,,135
combined,PEOE_VSA13,polarity / charge-related,may encode charge or electrotopological-state information.,0.0006684092539232173,0.00016450162273303414,,10,,136
combined,EState_VSA6,polarity / charge-related,may encode charge or electrotopological-state information.,0.0006596446314433696,0.0001914618402440566,,10,,137
combined,SlogP_VSA4,lipophilicity,may encode lipophilicity-weighted structural information.,0.000653444654130726,0.0002817249988058705,,10,,138
combined,ExactMolWt,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.0006386789781068829,0.0007476852513431321,,10,,139
combined,PEOE_VSA6,polarity / charge-related,may encode charge or electrotopological-state information.,0.0006211972350542201,0.0002295326126147724,,10,,140
combined,BCUT2D_CHGHI,polarity / charge-related,may encode charge or electrotopological-state information.,0.0006099422319288351,0.00024236182964591942,,10,,141
combined,NumAtomStereoCenters,other RDKit descriptor,captures an RDKit-defined structural property.,0.0005905037509843167,0.0004720871785622784,,10,,142
combined,MolWt,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.0005709066377093059,0.00046421970171561306,,10,,143
combined,NumBridgeheadAtoms,other RDKit descriptor,captures an RDKit-defined structural property.,0.0005658553620040654,0.0004148327543818292,,10,,144
combined,NumAliphaticCarbocycles,other RDKit descriptor,captures an RDKit-defined structural property.,0.0005615259147548389,0.0001896890101797534,,10,,145
combined,BCUT2D_MWLOW,other RDKit descriptor,captures an RDKit-defined structural property.,0.0005416986505157249,0.00020665207858179375,,10,,146
combined,EState_VSA2,polarity / charge-related,may encode charge or electrotopological-state information.,0.0005117745083528753,0.00014324514505360472,,10,,147
combined,FpDensityMorgan1,other RDKit descriptor,captures an RDKit-defined structural property.,0.0004771737313684026,0.00015539921252253982,,10,,148
combined,fr_Imine,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0004732389933690288,0.0004638717881731245,,10,,149
combined,SlogP_VSA5,lipophilicity,may encode lipophilicity-weighted structural information.,0.00045674732663558503,5.820160602314903e-05,,10,,150
combined,fr_imidazole,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0003887798387564956,0.00037363643850243564,,10,,151
combined,EState_VSA10,polarity / charge-related,may encode charge or electrotopological-state information.,0.0003856946535424576,0.0003472273354387169,,10,,152
combined,NumHDonors,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0003287094408910587,0.0004342385089380067,,10,,153
combined,fr_COO,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.00029812884423038974,0.0006357330490411589,,10,,154
combined,fr_priamide,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0002774274311516747,0.0001991785446006573,,10,,155
combined,fr_unbrch_alkane,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0002719468154461798,0.00025318774928539684,,10,,156
combined,fr_piperdine,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0002664499013962998,0.0001913357414481399,,10,,157
combined,NumValenceElectrons,other RDKit descriptor,captures an RDKit-defined structural property.,0.000260418454047468,0.00017470880577851448,,10,,158
combined,fr_furan,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.00025667030875982974,0.0006291323701731422,,10,,159
combined,fr_urea,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0002409437896286554,0.00033498352338137,,10,,160
combined,SMR_VSA2,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.0002047835259984336,0.00015094706575545855,,10,,161
combined,fr_amidine,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.00019894440663017053,0.00015383290436440385,,10,,162
combined,fr_phenol,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0001867333506191694,0.0003984930417950775,,10,,163
combined,fr_azide,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.000171230919078648,0.00015411238877751838,,10,,164
combined,fr_piperzine,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0001629294971977164,0.0002479150004950372,,10,,165
combined,NumSpiroAtoms,other RDKit descriptor,captures an RDKit-defined structural property.,0.00013988684758457851,0.00023028126598459921,,10,,166
combined,fr_nitroso,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.00012826186014316555,0.00016964826717235778,,10,,167
combined,fr_N_O,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.00012071383450558849,0.00019892035062865743,,10,,168
combined,HeavyAtomCount,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.00011259384218563433,0.00035605299181615545,,10,,169
combined,NumUnspecifiedAtomStereoCenters,other RDKit descriptor,captures an RDKit-defined structural property.,0.00010320172467379954,0.0001743533723196762,,10,,170
combined,fr_Ndealkylation1,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,9.973909913968198e-05,0.00029532155960555604,,10,,171
combined,fr_SH,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,8.223046016987076e-05,0.00017552129649645119,,10,,172
combined,fr_Ndealkylation2,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,7.151839869538693e-05,0.00012490212679850405,,10,,173
combined,fr_Al_OH_noTert,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,6.010632571534925e-05,0.00012675638658420774,,10,,174
combined,EState_VSA11,polarity / charge-related,may encode charge or electrotopological-state information.,0.0,0.0,,10,,175
combined,NumRadicalElectrons,other RDKit descriptor,captures an RDKit-defined structural property.,0.0,0.0,,10,,176
combined,SMR_VSA8,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information.",0.0,0.0,,10,,177
combined,SlogP_VSA7,lipophilicity,may encode lipophilicity-weighted structural information.,0.0,0.0,,10,,178
combined,SlogP_VSA9,lipophilicity,may encode lipophilicity-weighted structural information.,0.0,0.0,,10,,179
combined,fr_HOCCN,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,180
combined,fr_aldehyde,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,181
combined,fr_alkyl_carbamate,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,182
combined,fr_alkyl_halide,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,183
combined,fr_azo,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,184
combined,fr_barbitur,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,185
combined,fr_benzodiazepine,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,186
combined,fr_diazo,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,187
combined,fr_epoxide,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,188
combined,fr_ester,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,189
combined,fr_ether,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,190
combined,fr_halogen,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,191
combined,fr_imide,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,192
combined,fr_isocyan,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,193
combined,fr_isothiocyan,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,194
combined,fr_lactam,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,195
combined,fr_lactone,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,196
combined,fr_methoxy,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,197
combined,fr_morpholine,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,198
combined,fr_nitrile,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,199
combined,fr_nitro,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,200
combined,fr_nitro_arom,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,201
combined,fr_nitro_arom_nonortho,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,202
combined,fr_oxazole,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,203
combined,fr_phenol_noOrthoHbond,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,204
combined,fr_phos_acid,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,205
combined,fr_phos_ester,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,206
combined,fr_prisulfonamd,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,207
combined,fr_sulfide,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,208
combined,fr_sulfonamd,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,209
combined,fr_sulfone,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,210
combined,fr_term_acetylene,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,211
combined,fr_tetrazole,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,212
combined,fr_thiazole,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,213
combined,fr_thiocyan,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,214
combined,fr_thiophene,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.,0.0,0.0,,10,,215
